LD.CARML_HL23,41.600985,-73.2411
LD.CARVR_ST13.8,42.35,-71.07
LD.CEDARHTS13.22X LD,41.106496,-73.555841
LD.CEDARHTS13.23X LD,41.106496,-73.555841
LD.CENTECH 13.8,42.255191,-71.690729
LD.CHALLENG34.5,44.068686,-70.186136
LD.CHALLENG12.5,44.0687,-70.1861
LD.CHARLOTT12.5,44.312436,-73.261424
LD.CHASE_HL12.5,41.412559,-71.769332
LD.CHATHAM 14.4,42.3595,-71.0549
LD.CHELSEA 13.8,42.3949,-71.0248
LD.CHELSEVT46,43.960862,-72.47096
UN.CHEMICAL115 PERC,44.739069,-68.824818
LD.CHESTER 34.5,42.936467,-71.237208
UN.CHICOPEE13.8FRST,42.1671,-72.5934
LD.CHICOPEE13.8,42.167113,-72.593426
LD.CHIPINHL13.8,41.682079,-72.986721
LD.CHRTLYPD23,41.944876,-71.237133
LD.CHSTERME46,45.39729,-68.525677
UN.CHSTERME46  WENF,45.3973,-68.5257
LD.CHSTNTHL34.5,42.797912,-72.482906
LD.CHURCHIL13.8,42.21943,-71.022097
LD.CLARKSON12.5T1 LD,41.843342,-71.420848
LD.CLARKSON12.5T2 LD,41.843342,-71.420848
LD.CLINTON 13.8,42.10463,-72.601004
UN.COBBLEMT69  COBB,42.117172,-72.865173
LD.COLBURN 13.8,42.331587,-71.110886
UN.COLBURN 13.8MAT3,42.3316,-71.1109
LD.COLD_RV 46,43.565193,-72.94568
LD.COLONY  13.8,41.498922,-72.811861
UN.COMERFRD34.5MCIN,44.3196,-71.9934
LD.COMERFRD34.5,44.31958,-71.993365
UN.COMERFRD13.8COM1,44.3196,-71.9934
UN.COMERFRD13.8COM2,44.3196,-71.9934
UN.COMERFRD13.8COM3,44.3196,-71.9934
UN.COMERFRD13.8COM4,44.3196,-71.9934
LD.COMPO   13.8,41.121315,-73.360748
UN.CONGRESS13.8BPFC,41.1824,-73.1868
LD.CONGRESS13.8,41.182419,-73.186785
UN.COOLIDGE34.5COLS,43.429247,-72.660032
LD.COOPERML12.5,44.297012,-69.556551
UN.COSCOB  13.8CC10,41.029,-73.5992
UN.COSCOB  13.8CC11,41.029,-73.5992
UN.COSCOB  13.8CC12,41.029,-73.5992
UN.COSCOB  13.8CC13,41.029,-73.5992
UN.COSCOB  13.8CC14,41.029,-73.5992
LD.COSCOB  27.6,41.029,-73.5992
LD.COSCOB  13.2,41.029,-73.5992
LD.COSCOB  26.4,41.029047,-73.599153
LD.CROSS_RD13.22X LD,41.6493,-71.0082
LD.CROSS_RD13.21X LD,41.6493,-71.0082
LD.CROWLEYS34.5,44.059499,-70.155111
LD.CROWLEYS12.5,44.0595,-70.15511
LD.CRYSTLSP13.2,41.673966,-70.832248
LD.CUMBRLND13.8,42.571615,-72.61729
LD.DARIEN  13.2,41.075818,-73.480485
UN.DARTMTH 13.8DART,41.673345,-70.999246
UN.DARTMTH 13.8DAR3,41.673345,-70.999246
LD.DAVISVIL34.5T1 LD,41.59247,-71.43523
LD.DAVISVIL34.5T2 LD,41.59247,-71.43523
LD.DEBLOIS 34.5,44.700424,-67.957027
UN.DEERFLD569  DFL5,42.684,-72.9498
UN.DEERFLD569  FIFE,42.684,-72.9498
LD.DEER_ISL115,42.3515,-70.9578
LD.DEPOT   13.8,42.129962,-71.517338
LD.DETROIT 34.5,44.792859,-69.362162
UN.DEVON   13.8DV10,41.208111,-73.106889
UN.DEVON   13.2DV11,41.208111,-73.106889
UN.DEVON   13.2DV12,41.208111,-73.106889
UN.DEVON   13.2DV13,41.208111,-73.106889
UN.DEVON   13.2DV14,41.208111,-73.106889
UN.DEVON   13.2DV15,41.208111,-73.106889
UN.DEVON   13.2DV16,41.208111,-73.106889
UN.DEVON   13.2DV17,41.208111,-73.106889
UN.DEVON   13.2DV18,41.208111,-73.106889
LD.DEVON_RR115,41.2074,-73.1068
LD.DEWAR_ST13.8110A LD,42.3086,-71.0555
LD.DEWAR_ST13.8110B LD,42.3086,-71.0555
UN.DEXTER  13.8DX1A,41.922387,-72.625379
UN.DEXTER  13.8DX1B,41.922387,-72.625379
LD.DEXTER  13.8,41.922387,-72.625379
LD.DEXTR_RI13.8,41.601817,-71.255393
UN.DIGHTON 115 DIGH,41.8162,-71.1361
LD.DIGHTON 13.8,41.816237,-71.136094
LD.DOOLEY  13.2,41.511341,-72.672415
UN.DOREEN  23  DORE,42.4439,-73.2061
LD.DOREEN  23,42.443886,-73.206102
LD.DOVER   34.5,43.198333,-70.864
LD.DOVER_BE13.8,42.2034,-71.254
LD.DRAGONCT115,44.083857,-69.158383
LD.DRUMROCK23,41.696685,-71.472958
LD.DRUMROCK12.5,41.6969,-71.473
LD.DUDLEY  34.5,41.536111,-72.102222
LD.DUDLEY  13.8,41.536111,-72.102222
LD.DUPONT  13.8,42.075411,-71.004349
LD.DUXBURY 23,42.054,-70.7223
LD.EASTON  13.8,42.030259,-71.115301
UN.EAST_AVE34.5MCNL,44.4808,-73.1884
UN.EAST_AVE13.8WINO,44.4808,-73.1884
LD.EAST_AVE13.8,44.480794,-73.18841
LD.EAST_AVE34.5,44.480794,-73.18841
UN.EDDY    34.5AMOS,43.0032,-71.4733
LD.EDDY    34.5,43.00317,-71.473301
UN.EDGAR   18.0ED1A,42.240587,-70.964997
UN.EDGAR   18.0ED1B,42.240587,-70.964997
LD.ELECTRIC13.8,42.356998,-71.555519
LD.ELLIS_AV14.4,42.207799,-71.18564
UN.ELLSWRTH34.5ELLS,44.543655,-68.430748
LD.ELLSWRTH34.5,44.543655,-68.430748
LD.ELM     23,42.127483,-72.744378
LD.ELM_ST  34.5,43.786536,-70.199093
LD.ELM_ST  12.5,43.7865,-70.1991
LD.ELM_WEST13.8,41.275855,-72.954382
LD.EMBDEN  12.5,45,-69.8844
LD.ENFIELD 23,41.936511,-72.614128
LD.ENFIELD 27.6,41.936513,-72.614125
UN.ENFLD_ME115 IND5,45.24575,-68.601833
UN.ESSEX   34.5ESSD,44.4813,-73.1133
UN.ESSEX   34.5GORG,44.4813,-73.1133
UN.ESSEX   34.5ESSH,44.4813,-73.1133
UN.ESSEX   34.5GORD,44.4813,-73.1133
LD.ESSEX   34.5,44.481282,-73.11332
LD.EVERETT 23,42.414697,-71.071919
LD.EVERETT 13.8,42.414697,-71.071919
LD.E_BEVRLY23  T1 LD,42.5643,-70.8498
LD.E_BEVRLY23  T2 LD,42.5643,-70.8498
LD.E_BEVRLY34.5T10 LD,42.56431,-70.849784
LD.E_BEVRLY34.5T20 LD,42.56431,-70.849784
LD.E_BRGWTR13.8,42.023805,-70.96649
LD.E_CAMBRG13.8,42.36294,-71.080518
LD.E_DRACUT13.2,42.66942,-71.252338
UN.E_FAIRFX34.5LLAM,44.6366,-72.9312
LD.E_FAIRFX34.5,44.636573,-72.93121
UN.E_FAIRFX34.5GMTW,44.636573,-72.93121
LD.E_HARTFR23,41.769375,-72.61676
LD.E_HOLBRK23  T1 LD,42.164692,-70.97948
LD.E_HOLBRK23  T2 LD,42.164692,-70.97948
LD.E_MAIN_S13.8,42.288699,-71.594617
LD.E_MERDEN13.8,41.510167,-72.752229
LD.E_METHUE13.2,42.744582,-71.167116
